EquipID,License#,Year,Make,Model,Description,Dept,InServiceDate,Estimated Replacement Year,Equipment Type,InServiceCost,Asset Weight Category,System Group,Fuel Type
32512,57727D,2014,TRMX,TD40FBR,TRAILER RAMP,SCL,07/23/2014,2034,TRAILER,"$26,502.86",CLASS 6,TRAILER,NON
31143,52890D,2010,FORD,F150,PICKUP - 4X4,SCL,02/01/2011,2021,TRUCK - LIGHT,"$26,501.00",CLASS 2,PICKUP,UNL
32189,56581D,2013,TOYT,PRIUS,SEDAN COMPACT HYBRID,SPD,10/25/2013,2025,SEDAN - SML - HYBRID,"$26,475.79",CLASS 1,SEDAN,UNL
33967,62769D,2017,FORD,ESCAPE,SUV - COMPACT - 4WD,SPU,02/01/2017,2029,SUV - SML,"$26,474.37",CLASS 1,SUV,UNL
33491,61613D,2016,FORD,CMAX,SEDAN COMPACT HYBRID,SDCI,03/25/2016,2028,SEDAN - SML - HYBRID,"$26,462.03",CLASS 1,SEDAN,UNL
34054,66661D,2018,DOOS,P185WDO,TRAILER MOUNTED AIR COMPRESSOR,SDOT,10/04/2018,2032,COMPRESSOR,"$26,451.60",OFFROAD LIGHT,TRAILER,DSL
31628,53088D,2011,TOYT,PRIUS,HYBRID 4DR HATCHBACK,SCL,07/08/2011,2023,SEDAN - SML - HYBRID,"$26,450.11",CLASS 1,SEDAN,UNL
33035,59373D,2015,FORD,CMAX,SEDAN COMPACT HYBRID 2WD,SDCI,03/23/2015,2027,SEDAN - SML - HYBRID,"$26,441.03",CLASS 1,SEDAN,UNL
33042,59366D,2015,FORD,CMAX,SEDAN COMPACT HYBRID 2WD,SDCI,03/26/2015,2027,SEDAN - SML - HYBRID,"$26,409.89",CLASS 1,SEDAN,UNL
32192,56584D,2013,TOYT,PRIUS,SEDAN COMPACT HYBRID,SPD,10/23/2013,2025,SEDAN - SML - HYBRID,"$26,407.72",CLASS 1,SEDAN,UNL
33544,61675D,2016,FORD,CMAX,SEDAN COMPACT HYBRID,SPD,07/12/2016,2028,SEDAN - SML - HYBRID,"$26,400.98",CLASS 1,SEDAN,UNL
34053,66660D,2018,DOOS,P185WDO,TRAILER MOUNTED AIR COMPRESSOR,SDOT,07/16/2018,2032,COMPRESSOR,"$26,352.45",OFFROAD LIGHT,TRAILER,DSL
32191,56583D,2013,TOYT,PRIUS,SEDAN COMPACT HYBRID,SPD,11/25/2013,2025,SEDAN - SML - HYBRID,"$26,345.62",CLASS 1,SEDAN,UNL
33355,61309D,2015,FORD,CMAX,SEDAN COMPACT HYBRID,HSD,12/01/2015,2027,SEDAN - SML - HYBRID,"$26,320.06",CLASS 1,SEDAN,UNL
32190,56582D,2013,TOYT,PRIUS,SEDAN COMPACT HYBRID,SPD,12/23/2013,2025,SEDAN - SML - HYBRID,"$26,308.06",CLASS 1,SEDAN,UNL
33171,59906D,2015,FORD,CMAX,SEDAN COMPACT HYBRID 2WD,DPR,06/12/2015,2027,SEDAN - SML - HYBRID,"$26,280.32",CLASS 1,SEDAN,UNL
32198,57023D,2013,TOYT,PRIUS,SEDAN COMPACT HYBRID,DPR,10/16/2013,2025,SEDAN - SML - HYBRID,"$26,249.02",CLASS 1,SEDAN,UNL
32197,57022D,2013,TOYT,PRIUS,SEDAN COMPACT HYBRID,SPU,10/01/2013,2025,SEDAN - SML - HYBRID,"$26,246.86",CLASS 1,SEDAN,UNL
32193,57020D,2013,TOYT,PRIUS,SEDAN COMPACT HYBRID,SPD,10/25/2013,2025,SEDAN - SML - HYBRID,"$26,224.57",CLASS 1,SEDAN,UNL
33356,61318D,2015,FORD,CMAX,SEDAN COMPACT HYBRID,HSD,12/09/2015,2027,SEDAN - SML - HYBRID,"$26,193.10",CLASS 1,SEDAN,UNL
32924,58885D,2015,FORD,CMAX,SEDAN COMPACT HYBRID,HSD,01/12/2015,2027,SEDAN - SML - HYBRID,"$26,186.45",CLASS 1,SEDAN,UNL
31145,52886D,2010,FORD,F150,PICKUP - 4X4,SCL,12/02/2010,2020,TRUCK - LIGHT,"$26,181.48",CLASS 2,PICKUP,UNL
33354,61308D,2015,FORD,CMAX,SEDAN COMPACT HYBRID,HSD,12/09/2015,2027,SEDAN - SML - HYBRID,"$26,151.19",CLASS 1,SEDAN,UNL
32183,56575D,2013,TOYT,PRIUS,SEDAN COMPACT HYBRID,HSD,08/29/2013,2026,SEDAN - SML - HYBRID,"$26,142.78",CLASS 1,SEDAN,UNL
31290,52885D,2010,CHEV,EXPRESS,8 PASSENGER FULL SIZE VAN,SCL,10/05/2010,2020,VAN,"$26,141.12",CLASS 2,VAN,UNL
33168,59707D,2015,FORD,CMAX,SEDAN COMPACT HYBRID 2WD,DPR,06/02/2015,2027,SEDAN - SML - HYBRID,"$26,116.33",CLASS 1,SEDAN,UNL
33359,61310D,2015,FORD,CMAX,SEDAN COMPACT HYBRID,DPR,11/12/2015,2027,SEDAN - SML - HYBRID,"$26,108.51",CLASS 1,SEDAN,UNL
33318,61307D,2015,FORD,CMAX,SEDAN COMPACT HYBRID 2WD,SDCI,11/24/2015,2027,SEDAN - SML - HYBRID,"$26,081.46",CLASS 1,SEDAN,UNL
33036,59374D,2015,FORD,CMAX,SEDAN COMPACT HYBRID 2WD,SDCI,03/23/2015,2027,SEDAN - SML - HYBRID,"$26,080.01",CLASS 1,SEDAN,UNL
33272,60388D,2015,FORD,CMAX,SEDAN COMPACT HYBRID,DPR,10/19/2015,2027,SEDAN - SML - HYBRID,"$26,065.60",CLASS 1,SEDAN,UNL
32927,58900D,2015,FORD,CMAX,SEDAN COMPACT HYBRID,HSD,01/12/2015,2027,SEDAN - SML - HYBRID,"$26,057.59",CLASS 1,SEDAN,UNL
32182,56499D,2013,TOYT,PRIUS,SEDAN COMPACT HYBRID,HSD,08/27/2013,2026,SEDAN - SML - HYBRID,"$26,052.55",CLASS 1,SEDAN,UNL
32926,58899D,2015,FORD,CMAX,SEDAN COMPACT HYBRID,HSD,01/07/2015,2027,SEDAN - SML - HYBRID,"$26,043.76",CLASS 1,SEDAN,UNL
32925,58898D,2015,FORD,CMAX,SEDAN COMPACT HYBRID,HSD,01/07/2015,2027,SEDAN - SML - HYBRID,"$26,013.30",CLASS 1,SEDAN,UNL
33295,59986D,2015,FORD,ESCAPE,SUV - COMPACT 2WD,SPU,07/17/2015,2027,SUV - SML,"$26,011.43",CLASS 1,SUV,UNL
33360,61311D,2015,FORD,CMAX,SEDAN COMPACT HYBRID,DPR,11/12/2015,2027,SEDAN - SML - HYBRID,"$26,001.09",CLASS 1,SEDAN,UNL
32882,58822D,2014,FORD,ESCAPE,SUV COMPACT 2WD,SDCI,11/05/2014,2026,SUV - SML,"$26,000.58",CLASS 1,SUV,UNL
32400,WN7710RE,1996,WOOL,XTRAPLUS,BOAT WORK,SCL,01/01/1996,2017,BOAT,"$26,000.00",OFFROAD LIGHT,OTHER,UNL
32741,57780D,2014,FORD,ESCAPE,SUV COMPACT 4WD,SPU,07/03/2014,2026,SUV - SML,"$25,998.98",CLASS 1,SUV,UNL
31693,53422D,2012,FORD,TRANSCT,MINIVAN PASSENGER,SCL,04/13/2012,2022,VAN - MINIVAN,"$25,976.89",CLASS 1,MINIVAN,UNL
33010,58929D,2015,FORD,ESCAPE,COMPACT SUV 4WD,DPR,01/06/2015,2027,SUV - SML,"$25,950.63",CLASS 1,SUV,UNL
33357,61319D,2015,FORD,CMAX,SEDAN COMPACT HYBRID,HSD,12/01/2015,2027,SEDAN - SML - HYBRID,"$25,945.78",CLASS 1,SEDAN,UNL
33290,59980D,2015,FORD,ESCAPE,SUV - COMPACT 2WD,SPU,07/13/2015,2027,SUV - SML,"$25,904.91",CLASS 1,SUV,UNL
33175,59961D,2015,FORD,CMAX,SEDAN COMPACT HYBRID 2WD,DPR,06/29/2015,2027,SEDAN - SML - HYBRID,"$25,894.33",CLASS 1,SEDAN,UNL
31923,54977D,2012,FORD,TRANSCT,MINIVAN PASSENGER,DPR,12/12/2012,2024,VAN - MINIVAN,"$25,796.97",CLASS 1,MINIVAN,UNL
32166,56119D,2013,FORD,CMAX,SEDAN COMPACT HYBRID,FAS,05/24/2013,2025,SEDAN - SML - HYBRID,"$25,794.38",CLASS 1,SEDAN,UNL
74003,46829D,2007,FORD,E350,CARGO VAN,SCL,06/11/2008,2017,VAN,"$25,791.32",CLASS 2,VAN,UNL
32794,58579D,2014,FORD,CMAX,SEDAN COMPACT HYBRID,SDCI,08/29/2014,2026,SEDAN - SML - HYBRID,"$25,778.12",CLASS 1,SEDAN,UNL
31410,53053D,2011,FORD,E350,CARGO VAN - CREW PKG,SCL,09/01/2011,2021,VAN,"$25,768.49",CLASS 2,VAN,UNL
32790,58575D,2014,FORD,CMAX,SEDAN COMPACT HYBRID,SDCI,08/20/2014,2026,SEDAN - SML - HYBRID,"$25,752.29",CLASS 1,SEDAN,UNL
32259,,2013,JNDR,2720,MOWER 62 INCH RIDING WITH FRONT LOADER,SCL,06/14/2013,2023,MOWER,"$25,715.95",OFFROAD LIGHT,LANDSCAPE,DSL
32883,58823D,2014,FORD,ESCAPE,SUV COMPACT 2WD,SDCI,11/05/2014,2026,SUV - SML,"$25,698.44",CLASS 1,SUV,UNL
32164,56118D,2013,FORD,CMAX,SEDAN COMPACT HYBRID,FAS,05/28/2013,2025,SEDAN - SML - HYBRID,"$25,693.81",CLASS 1,SEDAN,UNL
32792,58577D,2014,FORD,CMAX,SEDAN COMPACT HYBRID,SDCI,08/20/2014,2026,SEDAN - SML - HYBRID,"$25,687.69",CLASS 1,SEDAN,UNL
33288,59974D,2015,FORD,ESCAPE,SUV - COMPACT 2WD,SPU,07/13/2015,2027,SUV - SML,"$25,619.86",CLASS 1,SUV,UNL
33291,59981D,2015,FORD,ESCAPE,SUV - COMPACT - 2WD,SPU,07/22/2015,2027,SUV - SML,"$25,575.93",CLASS 1,SUV,UNL
33176,59969D,2015,FORD,CMAX,SEDAN COMPACT HYBRID 2WD,DPR,07/08/2015,2027,SEDAN - SML - HYBRID,"$25,568.26",CLASS 1,SEDAN,UNL
32788,58000D,2014,FORD,CMAX,SEDAN COMPACT HYBRID,SDCI,08/18/2014,2026,SEDAN - SML - HYBRID,"$25,562.99",CLASS 1,SEDAN,UNL
31694,53434D,2012,FORD,TRANSCT,MINIVAN CARGO,SCL,03/12/2012,2022,VAN - MINIVAN,"$25,518.20",CLASS 1,MINIVAN,UNL
33287,60082D,2015,FORD,ESCAPE,SUV - COMPACT - 2WD,SPU,08/13/2015,2027,SUV - SML,"$25,489.34",CLASS 1,SUV,UNL
31421,52104D,2010,STIX,MB22245,TRAFFIC WARNING TRAILER  SOLAR POWERED,SDOT,07/26/2010,2030,TRAILER - MESSAGE BOARD,"$25,460.17",CLASS 1,TRAILER,NON
84803,49101D,2008,FORD,F150,PICKUP,SCL,09/24/2008,2018,TRUCK - LIGHT,"$25,431.70",CLASS 2,PICKUP,UNL
32785,57998D,2014,FORD,CMAX,SEDAN COMPACT HYBRID,DPR,09/03/2014,2026,SEDAN - SML - HYBRID,"$25,410.07",CLASS 1,SEDAN,UNL
33289,69450D,2015,FORD,ESCAPE,SUV - COMPACT 2WD,SPU,07/13/2015,2027,SUV - SML,"$25,407.09",CLASS 1,SUV,UNL
94045,49270D,2009,FORD,E150,CARGO VAN,SCL,09/01/2009,2019,VAN,"$25,403.38",CLASS 2,VAN,UNL
33966,62768D,2017,FORD,ESCAPE,SUV - COMPACT - 2WD,SPU,02/01/2017,2029,SUV - SML,"$25,401.35",CLASS 1,SUV,UNL
32582,57753D,2014,FORD,ESCAPE,SUV COMPACT 2WD,SDCI,04/30/2014,2026,SUV - SML,"$25,398.85",CLASS 1,SUV,UNL
32789,58574D,2014,FORD,CMAX,SEDAN COMPACT HYBRID,SDCI,09/02/2014,2026,SEDAN - SML - HYBRID,"$25,380.38",CLASS 1,SEDAN,UNL
32935,58867D,2015,FORD,ESCAPE,COMPACT SUV AWD,HSD,02/05/2015,2027,SUV - SML,"$25,371.10",CLASS 1,SUV,UNL
34211,64670D,2017,NISS,LEAF,SEDAN - SML - ELECTRIC,SDOT,08/30/2017,2029,SEDAN - SML - ELECTRIC,"$25,370.62",CLASS 1,SEDAN,ELE
33450,61324D,2016,FORD,ESCAPE,SUV COMPACT 4WD,SPU,11/10/2015,2027,SUV - SML,"$25,346.29",CLASS 1,SUV,UNL
81462,47722D,2008,TOYT,PRIUS,COMPACT SEDAN - HYBRID,SCL,06/11/2008,2018,SEDAN - SML - HYBRID,"$25,305.54",CLASS 1,SEDAN,UNL
33164,59685D,2015,FORD,ESCAPE,COMPACT SUV 2WD,DPR,05/20/2015,2027,SUV - SML,"$25,292.61",CLASS 1,SUV,UNL
32580,57751D,2014,FORD,ESCAPE,SUV COMPACT 2WD,SDCI,04/30/2014,2026,SUV - SML,"$25,282.91",CLASS 1,SUV,UNL
32791,58576D,2014,FORD,CMAX,SEDAN COMPACT HYBRID,SDCI,09/03/2014,2026,SEDAN - SML - HYBRID,"$25,270.05",CLASS 1,SEDAN,UNL
36294,79438D,2024,LEEB,L600T,TRAILER - 600 GALLON EMULSION SPRAYER,SDOT,05/22/2024,2039,NONE,"$25,192.86",CLASS 2,TRAILER,DSL
74446,43904D,2007,FORD,F250,PICKUP - 4X4,SCL,11/16/2006,2017,TRUCK - LIGHT,"$25,190.61",CLASS 2,PICKUP,UNL
30999,52872D,2010,CHEV,COLRAD4,COMPACT PICKUP - CREW CAB - 4X4,SCL,03/01/2011,2020,TRUCK - LIGHT,"$25,175.77",CLASS 1,PICKUP,UNL
31125,54442D,2010,FORD,TRANSCT,MINIVAN CARGO,SCL,07/01/2011,2021,VAN - MINIVAN,"$25,172.26",CLASS 1,MINIVAN,UNL
32579,57750D,2014,FORD,ESCAPE,SUV COMPACT 2WD,SDCI,04/29/2014,2026,SUV - SML,"$25,144.06",CLASS 1,SUV,UNL
33011,58930D,2015,FORD,ESCAPE,COMPACT SUV 2WD,DPR,01/02/2015,2027,SUV - SML,"$25,123.08",CLASS 1,SUV,UNL
36564,82000D,2025,TRLK,TKT16U,TRAILER - FLAT BED TILTING,SDOT,06/18/2025,2040,TRAILER - EQUIPMENT,"$25,093.94",CLASS 6,TRAILER,NON
34410,65273D,2017,NISS,LEAF,SEDAN - SML - ELECTRIC,SPU,10/10/2017,2029,SEDAN - SML - ELECTRIC,"$25,091.86",CLASS 1,SEDAN,ELE
33009,58928D,2015,FORD,ESCAPE,COMPACT SUV 2WD,DPR,01/06/2015,2027,SUV - SML,"$25,079.08",CLASS 1,SUV,UNL
34870,67336D,2019,TOWM,TD-14HD,"14000 TANDEM AXLE HD DUMP, SIDES, TAILGT",SCL,06/06/2019,2034,TRAILER,"$25,046.76",CLASS 4,TRAILER,NON
33179,59915D,2015,FORD,ESCAPE,COMPACT SUV 2WD,DPR,06/16/2015,2027,SUV - SML,"$25,043.96",CLASS 1,SUV,UNL
32581,65203D,2014,FORD,ESCAPE,SUV COMPACT 2WD,SDCI,04/29/2014,2026,SUV - SML,"$25,034.20",CLASS 1,SUV,UNL
33239,,2015,PAKT,SK250E8H50,SKID MOUNTED SPRAYER,SPU,01/22/2016,2026,SPRAYER,"$25,000.00",OFFROAD LIGHT,CONSTRUCTION,UNL
80397,26695D,1997,ONAN,60DGCB,GENERATOR - TRAILER MOUNTED,SFD,06/09/1997,0,GENERATOR,"$25,000.00",OFFROAD LIGHT,TRAILER,DSL
W2067,,1995,AURO,HYT50,TRAILER - PUMP,SPU,07/18/1995,2015,TRAILER,"$25,000.00",CLASS 2,TRAILER,NON
32163,56139D,2013,FORD,CMAX,SEDAN COMPACT HYBRID,ITD,01/21/2014,2026,SEDAN - SML - HYBRID,"$24,994.89",CLASS 1,SEDAN,UNL
31013,52873D,2010,CHEV,COLRAD4,COMPACT PICKUP - CREW CAB - 4X4,SCL,02/01/2011,2020,TRUCK - LIGHT,"$24,979.67",CLASS 1,PICKUP,UNL
31453,52883D,2010,TOYT,PRIUS,COMPACT SEDAN - HYBRID,SCL,01/24/2011,2023,SEDAN - SML - HYBRID,"$24,967.84",CLASS 1,SEDAN,UNL
31454,52884D,2010,TOYT,PRIUS,COMPACT SEDAN - HYBRID,SCL,01/24/2011,2023,SEDAN - SML - HYBRID,"$24,967.84",CLASS 1,SEDAN,UNL
31629,53087D,2011,TOYT,PRIUS,HYBRID 4DR HATCHBACK,SCL,07/08/2011,2023,SEDAN - SML - HYBRID,"$24,854.16",CLASS 1,SEDAN,UNL
31946,54961D,2012,CHEV,COLRADO,COMPACT PICKUP EXT CAB  - 4WD,SPU,01/07/2013,2025,TRUCK - LIGHT,"$24,847.80",CLASS 1,PICKUP,UNL
31216,52889D,2010,FORD,F150,PICKUP - 4X4,SCL,11/01/2010,2020,TRUCK - LIGHT,"$24,784.35",CLASS 2,PICKUP,UNL
31451,52881D,2010,TOYT,PRIUS,COMPACT SEDAN - HYBRID,SCL,12/15/2010,2022,SEDAN - SML - HYBRID,"$24,777.59",CLASS 1,SEDAN,UNL
31967,54460D,2012,FORD,ESCAPE,SUV COMPACT 4X4,SCL,05/24/2012,2024,SUV - SML,"$24,771.43",CLASS 1,SUV,UNL
31680,53090D,2011,FORD,F150,PICKUP 4X4 XL REGULAR CAB,SCL,09/28/2011,2021,TRUCK - LIGHT,"$24,745.15",CLASS 2,PICKUP,UNL
32921,58853D,2015,FORD,ESCAPE,COMPACT SUV AWD,SPD,03/25/2015,2027,SUV - SML,"$24,702.54",CLASS 1,SUV,UNL
33937,,2015,JNDR,Z997,RIDING MOWER,SCL,12/20/2016,2026,MOWER,"$24,671.91",OFFROAD LIGHT,LANDSCAPE,DSL
32083,,2012,BOBC,3450,UTILITY VEHICLE 4X4 OFF ROAD,SCL,02/07/2013,2023,UTILITY VEHICLE,"$24,644.47",OFFROAD LIGHT,CONSTRUCTION,DSL
31420,52105D,2010,STIX,MB22245,TRAFFIC WARNING TRAILER  SOLAR POWERED,SDOT,07/26/2010,2030,TRAILER - MESSAGE BOARD,"$24,443.96",CLASS 1,TRAILER,NON
34872,67494D,2019,TOWM,T16T,TRAILER - TILT DECK,SCL,05/15/2019,2031,TRAILER,"$24,421.83",CLASS 4,TRAILER,NON
32906,58843D,2015,FORD,ESCAPE,SUV COMPACT 2WD,DPR,11/24/2014,2026,SUV - SML,"$24,365.95",CLASS 1,SUV,UNL
31121,53060D,2010,FORD,TRANSCT,MINIVAN CARGO,SCL,08/01/2011,2021,VAN - MINIVAN,"$24,097.72",CLASS 1,MINIVAN,UNL
33849,61761D,2016,NISS,LEAF,SEDAN SUBCOMPACT ELECTRIC,DPR,09/08/2016,2028,SEDAN - SML - ELECTRIC,"$24,091.68",CLASS 1,SEDAN,ELE
33329,60371D,2015,MERC,SPRINTER,VAN CARGO PACE CAR,SCL,12/08/2015,2025,VAN,"$24,056.01",CLASS 3,VAN,DSL
31412,53052D,2011,FORD,E250,CARGO VAN,SCL,04/01/2011,2021,VAN,"$24,039.05",CLASS 2,VAN,UNL
33862,61762D,2016,NISS,LEAF,SEDAN - SML - ELECTRIC,SDOT,09/28/2016,2028,SEDAN - SML - ELECTRIC,"$24,038.94",CLASS 1,SEDAN,ELE
52209,41657D,2005,TOYT,PRIUS,COMPACT SEDAN - HYBRID,SCL,09/23/2005,2015,SEDAN - SML - HYBRID,"$23,917.84",CLASS 1,SEDAN,UNL
31419,53042D,2011,FORD,E250,CARGO VAN,SCL,05/01/2011,2021,VAN,"$23,885.96",CLASS 2,VAN,UNL
33062,58938D,2015,MIRA,XCEL,TRAILER 14 FOOT CARGO,SDOT,06/30/2015,2030,TRAILER,"$23,845.19",CLASS 1,TRAILER,NON
31413,53041D,2011,FORD,E250,CARGO VAN,SCL,08/22/2011,2021,VAN,"$23,844.84",CLASS 2,VAN,UNL
62107,42155D,2006,TOYT,PRIUS,COMPACT SEDAN - HYBRID,SCL,05/03/2006,2016,SEDAN - SML - HYBRID,"$23,794.15",CLASS 1,SEDAN,UNL
34651,,2019,POLR,GEMEM1400,SHOP SUPPORT,FAS,01/29/2020,2030,SCOOTER,"$23,767.39",CLASS 1,SCOOTER-MOTORCYCLE,ELE
31118,53068D,2010,FORD,TRANSCT,MINIVAN CARGO,SCL,08/01/2011,2021,VAN - MINIVAN,"$23,664.87",CLASS 1,MINIVAN,UNL
31123,53059D,2010,FORD,TRANSCT,MINIVAN CARGO,SCL,08/01/2011,2021,VAN - MINIVAN,"$23,664.87",CLASS 1,MINIVAN,UNL
72153,44330D,2007,TOYT,PRIUS,COMPACT SEDAN - HYBRID,SCL,02/07/2007,2017,SEDAN - SML - HYBRID,"$23,618.23",CLASS 1,SEDAN,UNL
72158,44333D,2007,TOYT,PRIUS,COMPACT SEDAN - HYBRID,SCL,02/06/2007,2017,SEDAN - SML - HYBRID,"$23,618.23",CLASS 1,SEDAN,UNL
72160,44335D,2007,TOYT,PRIUS,COMPACT SEDAN - HYBRID,SCL,03/15/2007,2017,SEDAN - SML - HYBRID,"$23,618.23",CLASS 1,SEDAN,UNL
72162,44337D,2007,TOYT,PRIUS,COMPACT SEDAN - HYBRID,SCL,03/13/2007,2017,SEDAN - SML - HYBRID,"$23,618.23",CLASS 1,SEDAN,UNL
72171,44345D,2007,TOYT,PRIUS,COMPACT SEDAN - HYBRID,SCL,05/16/2007,2017,SEDAN - SML - HYBRID,"$23,618.23",CLASS 1,SEDAN,UNL
72176,44363D,2007,TOYT,PRIUS,COMPACT SEDAN - HYBRID,SCL,05/16/2007,2017,SEDAN - SML - HYBRID,"$23,618.23",CLASS 1,SEDAN,UNL
72179,44361D,2007,TOYT,PRIUS,COMPACT SEDAN - HYBRID,SCL,05/22/2007,2017,SEDAN - SML - HYBRID,"$23,618.23",CLASS 1,SEDAN,UNL
72181,44359D,2007,TOYT,PRIUS,COMPACT SEDAN - HYBRID,SCL,01/25/2007,2017,SEDAN - SML - HYBRID,"$23,618.23",CLASS 1,SEDAN,UNL
72189,44353D,2007,TOYT,PRIUS,COMPACT SEDAN - HYBRID,SCL,11/05/2007,2017,SEDAN - SML - HYBRID,"$23,618.23",CLASS 1,SEDAN,UNL
31409,53044D,2011,FORD,E250,CARGO VAN,SCL,04/01/2011,2021,VAN,"$23,613.32",CLASS 2,VAN,UNL
74233,46832D,2007,FORD,E350,CARGO VAN,SCL,04/16/2008,2017,VAN,"$23,607.00",CLASS 2,VAN,UNL
74234,46823D,2007,FORD,E350,CARGO VAN,SCL,04/16/2008,2017,VAN,"$23,607.00",CLASS 2,VAN,UNL
74424,46833D,2007,FORD,E350,CARGO VAN,SCL,04/21/2008,2017,VAN,"$23,607.00",CLASS 2,VAN,UNL
31408,53034D,2011,FORD,E250,VAN CARGO - CREW PKG,SCL,09/01/2011,2021,VAN,"$23,423.31",CLASS 2,VAN,UNL
76039,42631D,2006,TOPN,TLT5,TRAILER - 5000 LB GVWR,SCL,07/10/2006,2026,TRAILER,"$23,394.62",CLASS 1,TRAILER,NON
33998,63711D,2016,NISS,LEAF,SEDAN COMPACT ELECTRIC,FAS,03/08/2017,2029,SEDAN - SML - ELECTRIC,"$23,363.65",CLASS 1,SEDAN,ELE
91467,49444D,2009,TOYT,PRIUS,COMPACT SEDAN - HYBRID,SCL,05/11/2009,2019,SEDAN - SML - HYBRID,"$23,333.46",CLASS 1,SEDAN,UNL
33945,62756D,2016,NISS,LEAF,SEDAN - SML - ELECTRIC,SDOT,01/13/2017,2029,SEDAN - SML - ELECTRIC,"$23,333.03",CLASS 1,SEDAN,ELE
33475,61334D,2016,FORD,ESCAPE,SUV 4X4,SCL,12/15/2015,2027,SUV - SML,"$23,329.00",CLASS 1,SUV,UNL
31405,53043D,2011,FORD,E250,CARGO VAN,SCL,04/01/2011,2021,VAN,"$23,300.80",CLASS 2,VAN,UNL
30995,52870D,2010,CHEV,COLRAD4,COMPACT PICKUP - CREW CAB - 4X4,SCL,12/09/2010,2020,TRUCK - LIGHT,"$23,287.89",CLASS 1,PICKUP,UNL
30996,52869D,2011,CHEV,COLRAD4,COMPACT PICKUP - CREW CAB - 4X4,SCL,12/22/2010,2021,TRUCK - LIGHT,"$23,287.89",CLASS 1,PICKUP,UNL
36417,79418D,2024,FELL,FT7R,TRAILER-REEL CARRIER-SINGLE,SCL,06/24/2024,2044,TRAILER,"$23,226.00",CLASS 2,TRAILER,
91475,49443D,2009,TOYT,PRIUS,COMPACT SEDAN - HYBRID,SCL,04/07/2009,2019,SEDAN - SML - HYBRID,"$23,138.30",CLASS 1,SEDAN,UNL
77205,45895D,2007,SULV,D185SQ1,AIR COMPRESSOR - TRAILER MOUNTED,SDOT,08/03/2007,2026,COMPRESSOR,"$23,100.93",OFFROAD LIGHT,TRAILER,DSL
31328,50862D,2010,FORD,E250,CARGO VAN E250,SPU,02/01/2011,2021,VAN,"$23,064.68",CLASS 2,VAN,UNL
31407,52892D,2011,FORD,E250,CARGO VAN,SCL,09/01/2011,2021,VAN,"$23,035.53",CLASS 2,VAN,UNL
35245,,2020,JNDR,Z997R,RIDING MOWER,SCL,05/27/2020,2030,MOWER,"$23,000.80",OFFROAD LIGHT,LANDSCAPE,DSL
35246,,2020,JNDR,Z997R,RIDING MOWER,SCL,05/27/2020,2030,MOWER,"$23,000.08",OFFROAD LIGHT,LANDSCAPE,DSL
31010,52875D,2010,CHEV,COLRAD4,COMPACT PICKUP - CREW CAB - 4X4,SCL,11/08/2010,2020,TRUCK - LIGHT,"$22,979.52",CLASS 1,PICKUP,UNL
31012,52876D,2010,CHEV,COLRAD4,COMPACT PICKUP - CREW CAB - 4X4,SCL,12/01/2010,2020,TRUCK - LIGHT,"$22,979.52",CLASS 1,PICKUP,UNL
31414,53039D,2011,FORD,E250,CARGO VAN,SCL,08/19/2011,2021,VAN,"$22,966.38",CLASS 2,VAN,UNL
84423,31524D,2008,FORD,F150,PICKUP,SCL,10/03/2008,2018,TRUCK - LIGHT,"$22,909.92",CLASS 2,PICKUP,UNL
77206,45889D,2007,SULV,D185SQ1,AIR COMPRESSOR - TRAILER MOUNTED,SDOT,08/09/2007,2026,COMPRESSOR,"$22,876.29",OFFROAD LIGHT,TRAILER,DSL
31785,54252D,2011,GRDN,TRLR,TRAILER - ENCLOSED - 10500 LB GVWR,FAS,01/09/2012,2027,TRAILER - EQUIPMENT,"$22,678.99",CLASS 3,TRAILER,NON
35081,71200D,2020,FABX,FLR6147K,TORO DINGO TRAILER,SDOT,02/16/2021,2031,TRAILER,"$22,663.01",CLASS 2,TRAILER,NON
32433,,2013,WOOL,BOAT,BOAT WORK 20 FOOT CREW,SCL,02/15/2013,2028,BOAT,"$22,616.00",OFFROAD LIGHT,OTHER,UNL
74152,46635D,2007,CHEV,EXPRESS,PASSENGER VAN,SCL,08/01/2007,2017,VAN,"$22,490.42",CLASS 2,VAN,UNL
74153,46633D,2007,CHEV,EXPRESS,PASSENGER VAN,SCL,09/27/2007,2017,VAN,"$22,490.42",CLASS 2,VAN,UNL
31828,715879,2012,JNDR,GATORXUV855D,GATOR UTILITY 4WD,SPU,05/25/2012,2027,UTILITY VEHICLE,"$22,364.13",OFFROAD LIGHT,ATV-UTILITY VEHICLE,DSL
31973,54469D,2012,FORD,ESCAPE,SUV SML 2WD,CSCC,09/13/2012,2024,SUV - SML,"$22,349.18",CLASS 1,SUV,UNL
31093,52120D,2010,CHEV,COLRADO,PICKUP COMPACT - TRAINING,SPD,10/01/2010,2020,TRUCK - LIGHT,"$22,318.03",CLASS 1,PICKUP,UNL
31402,53040D,2011,FORD,E250,CARGO VAN,SCL,08/01/2011,2021,VAN,"$22,311.03",CLASS 2,VAN,UNL
31403,53054D,2011,FORD,E250,CARGO VAN,SCL,08/19/2011,2021,VAN,"$22,311.03",CLASS 2,VAN,UNL
